Bla_1	Bla_2	Bla_3	Bla_4	Bla_5	Bla_6	CK_1	CK_2	CK_3	CK_4	CK_5	CK_6	Whi_4	Whi_5	Gre_7	Whi_6	Whi_7	Gre_8	Gre_1	Gre_2	Gre_3	Gre_4	Gre_5	Gre_6	Whi_1	Whi_2	Whi_3	Kingdom	Phylum	Class	Order	Family	Genus	Species
ASV_773	0	0	0	0	0	0	0	0	0	0	0	0	0	9	14	3	12	4	0	1	0	12	0	0	0	0	0	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Stereocaulaceae	Lepraria	Lepraria_finkii
ASV_774	0	0	0	0	0	0	10	6	7	3	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	Fungi	Ascomycota	Orbiliomycetes	Orbiliales	Orbiliales_fam_Incertae_sedis	Orbiliales_gen_Incertae_sedis	Orbiliales_sp
ASV_775	0	0	0	0	0	0	4	8	0	2	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned
ASV_776	0	0	0	0	0	0	0	10	0	5	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Tricholomataceae	Pseudolasiobolus	Pseudolasiobolus_minutissimus
ASV_777	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Chaetothyriales_fam_Incertae_sedis	Chaetothyriales_gen_Incertae_sedis	Chaetothyriales_sp
ASV_778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	9	0	0	5	7	0	0	0	Fungi	Ascomycota	Lecanoromycetes	Leprocaulales	Leprocaulaceae	Leprocaulon	Leprocaulon_nicholsiae
ASV_779	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	3	0	0	0	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Humicola	Humicola_fuscoatra
ASV_78	0	1	0	0	0	0	0	0	423	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Fungi	Ascomycota	Eurotiomycetes	Verrucariales	Verrucariaceae	Verrucaria	Verrucaria_sp
ASV_780	4	8	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	2	0	0	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Coniosporium	Coniosporium_sp
ASV_781	1	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	3	0	0	0	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned
ASV_782	4	1	1	2	6	1	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Chaetothyriales_fam_Incertae_sedis	Chaetothyriales_gen_Incertae_sedis	Chaetothyriales_sp
ASV_783	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Thelonectria	Thelonectria_blackeriella
ASV_784	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium_acaciae-mearnsii
ASV_785	0	0	0	11	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreales_fam_Incertae_sedis	Acremonium	Acremonium_sp
ASV_786	0	0	0	0	0	0	10	7	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Ramalinaceae	Bacidina	Bacidina_arnoldiana
ASV_787	0	1	0	0	0	0	0	0	0	0	0	0	2	4	1	31	62	0	0	0	0	0	0	0	0	0	0	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned
ASV_788	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	72	17	2	1	0	3	0	0	0	0	0	0	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned
ASV_789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	18	0	0	0	0	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Nectriaceae_gen_Incertae_sedis	Nectriaceae_sp
ASV_79	35	36	22	104	10	175	3	0	0	16	0	7	0	5	10	37	9	8	2	9	4	8	5	12	3	5	2	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	Alternaria_tenuissima
ASV_790	2	10	4	2	2	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	4	0	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Didymella	Didymella_glomerata
ASV_791	1	0	0	4	1	15	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	4	0	0	0	1	0	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Mycosphaerellaceae	Cercospora	Cercospora_beticola
ASV_792	6	6	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Cucurbitariaceae	Pyrenochaeta	Pyrenochaeta_sp
ASV_793	0	0	0	5	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Teratosphaeriaceae	Teratosphaeriaceae_gen_Incertae_sedis	Teratosphaeriaceae_sp
ASV_794	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Fungi	Ascomycota	Eurotiomycetes	Verrucariales	Verrucariaceae	Verrucaria	Verrucaria_sp
ASV_795	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	3	0	0	0	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymosphaeriaceae	Didymosphaeriaceae_gen_Incertae_sedis	Didymosphaeriaceae_sp
ASV_796	0	1	2	6	0	4	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	1	0	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Phaeosphaeria	Phaeosphaeria_microscopica
ASV_797	2	0	0	10	1	0	0	0	0	0	0	0	0	1	1	2	0	0	1	0	0	2	0	0	3	0	0	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Mycosphaerellaceae	Pseudocercospora	Pseudocercospora_sp
ASV_798	2	1	0	1	3	3	0	1	1	0	1	0	0	0	0	0	0	0	0	0	1	4	2	2	3	3	1	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Eurotiales_fam_Incertae_sedis	Eurotiales_gen_Incertae_sedis	Eurotiales_sp
ASV_799	2	9	1	5	0	0	2	1	0	3	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Dactylonectria	Dactylonectria_macrodidyma
ASV_8	18	71	5	4123	682	2021	0	0	0	0	5	1	0	1	1	0	1	1	1	6	2	3	7	6	1	83	14	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Cladosporiaceae	Cladosporium	Cladosporium_sp
ASV_80	4	1	3	0	0	0	0	0	0	0	0	0	0	4	44	72	0	12	38	45	13	35	7	1	30	255	50	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned
ASV_800	1	0	0	2	0	13	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymosphaeriaceae	Paraphaeosphaeria	Paraphaeosphaeria_michotii
ASV_801	7	8	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Bionectriaceae	Bionectriaceae_gen_Incertae_sedis	Bionectriaceae_sp
ASV_802	0	1	0	0	6	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned
ASV_803	0	0	0	0	0	0	15	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Fungi	Ascomycota	Lecanoromycetes	Peltigerales	Pannariaceae	Pectenia	Pectenia_sp
ASV_804	11	1	13	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned
ASV_805	0	0	0	0	0	0	0	0	0	4	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned
ASV_806	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	7	0	0	0	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Trichomeriaceae	Knufia	Knufia_sp
ASV_807	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Fungi	Ascomycota	Eurotiomycetes	Verrucariales	Verrucariaceae	Verrucaria	Verrucaria_sp
ASV_808	0	0	1	0	0	0	14	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned
ASV_809	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	66	24	0	0	0	0	0	0	0	0	0	0	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Cuniculitremaceae	Cuniculitremaceae_gen_Incertae_sedis	Cuniculitremaceae_sp
ASV_81	13	0	4	0	0	0	0	0	0	0	0	0	58	679	333	1	279	2	0	2	0	18	0	0	0	0	17	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned
ASV_810	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	4	1	0	0	0	Fungi	Ascomycota	Dothideomycetes	Botryosphaeriales	Botryosphaeriaceae	Lasiodiplodia	Lasiodiplodia_avicenniae
ASV_811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	1	1	1	0	0	10	3	9	Fungi	Ascomycota	unassigned	unassigned	unassigned	unassigned	unassigned
ASV_812	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	2	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Bionectriaceae	Bionectriaceae_gen_Incertae_sedis	Bionectriaceae_sp
ASV_813	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	3	1	0	13	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Capnodiales_fam_Incertae_sedis	Capnodiales_gen_Incertae_sedis	Capnodiales_sp
ASV_814	0	1	0	3	1	9	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Phaeosphaeria	Phaeosphaeria_lunariae
ASV_815	0	0	0	0	11	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Vishniacozyma	Vishniacozyma_sp
ASV_816	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned
ASV_817	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Chaetothyriales_fam_Incertae_sedis	Chaetothyriales_gen_Incertae_sedis	Chaetothyriales_sp
ASV_818	0	0	0	0	0	0	1	2	0	4	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium_sp
ASV_819	0	0	0	0	0	0	0	0	0	0	0	0	1	48	0	0	0	0	0	0	0	0	0	0	0	0	0	Fungi	Ascomycota	Dothideomycetes	Dothideomycetes_ord_Incertae_sedis	Dothideomycetes_fam_Incertae_sedis	Dothideomycetes_gen_Incertae_sedis	Dothideomycetes_sp
ASV_82	2	1	3	0	0	0	1	0	0	0	0	0	0	3	35	43	0	11	44	51	14	32	9	3	45	257	49	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned
ASV_820	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiales_fam_Incertae_sedis	Leohumicola	Leohumicola_sp
ASV_821	1	0	0	0	0	0	0	0	0	0	0	0	0	5	6	41	18	5	3	3	1	0	0	0	0	0	1	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned
ASV_822	0	0	0	0	0	0	0	0	0	0	0	0	0	8	3	2	6	1	0	0	0	16	1	0	0	0	0	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Stereocaulaceae	Lepraria	Lepraria_finkii
ASV_823	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	17	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Capnodiales_fam_Incertae_sedis	Capnodiales_gen_Incertae_sedis	Capnodiales_sp
ASV_824	17	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Coniosporium	Coniosporium_sp
ASV_825	0	3	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	6	0	11	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned
ASV_826	5	7	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Coniosporium	Coniosporium_sp
ASV_827	8	4	4	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Coniosporium	Coniosporium_sp
ASV_828	0	5	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae	Schizothecium	Schizothecium_sp
ASV_829	1	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	6	0	3	0	0	3	4	1	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Extremaceae	Extremaceae_gen_Incertae_sedis	Extremaceae_sp
ASV_83	38	44	24	33	32	116	2	1	0	2	3	3	0	4	1	5	1	5	2	2	2	4	2	3	49	23	69	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	unassigned	unassigned
ASV_830	0	0	0	2	1	3	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	3	0	1	0	0	0	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreaceae	Trichoderma	Trichoderma_asperellum
ASV_831	0	0	0	7	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Cladosporiaceae	Cladosporium	Cladosporium_halotolerans
ASV_832	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	16	0	3	Fungi	Ascomycota	Dothideomycetes	Venturiales	Sympoventuriaceae	Scolecobasidium	Scolecobasidium_cordanae
ASV_833	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Fungi	Ascomycota	Eurotiomycetes	Verrucariales	Verrucariaceae	Verrucariaceae_gen_Incertae_sedis	Verrucariaceae_sp
ASV_834	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned
ASV_835	6	2	1	0	0	0	2	9	6	4	11	6	0	0	0	0	1	0	0	0	0	1	0	0	1	0	3	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned
ASV_836	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Fungi	Ascomycota	Eurotiomycetes	Verrucariales	Verrucariaceae	Verrucaria	Verrucaria_sp
ASV_837	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	2	1	0	0	0	0	0	0	0	0	0	0	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Capnodiales_fam_Incertae_sedis	Capnodiales_gen_Incertae_sedis	Capnodiales_sp
ASV_838	0	0	0	0	0	0	0	0	0	0	0	0	0	6	2	64	12	5	0	0	1	0	0	0	0	0	0	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned
ASV_839	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	62	0	0	0	0	0	0	0	0	0	0	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Capnodiales_fam_Incertae_sedis	Capnodiales_gen_Incertae_sedis	Capnodiales_sp
ASV_84	0	0	0	0	0	0	0	2	0	47	1	361	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Cordycipitaceae	Beauveria	Beauveria_sp
ASV_840	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86	0	0	0	0	0	0	0	0	0	0	0	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	unassigned	unassigned
ASV_841	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	5	5	1	1	3	4	0	0	0	Fungi	Ascomycota	Lecanoromycetes	Leprocaulales	Leprocaulaceae	Leprocaulon	Leprocaulon_nicholsiae
ASV_842	6	4	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	4	5	0	0	0	Fungi	Ascomycota	Sordariomycetes	Xylariales	Apiosporaceae	Apiospora	Apiospora_hydei
ASV_843	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	2	0	0	0	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned
ASV_844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	12	1	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned
ASV_845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	Fungi	Basidiomycota	Agaricomycetes	Agaricomycetes_ord_Incertae_sedis	Agaricomycetes_fam_Incertae_sedis	Agaricomycetes_gen_Incertae_sedis	Agaricomycetes_sp
ASV_846	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Fungi	Chytridiomycota	Rhizophlyctidomycetes	Rhizophlyctidales	Rhizophlyctidaceae	Rhizophlyctis	Rhizophlyctis_rosea
ASV_847	1	0	0	5	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporales_fam_Incertae_sedis	Pleosporales_gen_Incertae_sedis	Pleosporales_sp
ASV_848	8	5	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	Fungi	Ascomycota	Eurotiomycetes	Verrucariales	Verrucariales_fam_Incertae_sedis	Verrucariales_gen_Incertae_sedis	Verrucariales_sp
ASV_849	2	5	2	0	0	0	0	0	0	0	3	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	Fungi	Ascomycota	Dothideomycetes	Botryosphaeriales	Botryosphaeriaceae	Diplodia	Diplodia_quercicola
ASV_85	0	4	0	0	0	0	0	0	0	0	0	0	0	3	35	46	1	5	39	50	10	28	1	3	33	219	43	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned
ASV_850	0	0	2	2	0	9	0	1	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Epicoccum	Epicoccum_sp
ASV_851	0	3	0	2	2	8	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	Fungi	Ascomycota	Sordariomycetes	Xylariales	Bartaliniaceae	Bartalinia	Bartalinia_pondoensis
ASV_852	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	Fungi	Fungi_phy_Incertae_sedis	Fungi_cls_Incertae_sedis	Fungi_ord_Incertae_sedis	Fungi_fam_Incertae_sedis	Fungi_gen_Incertae_sedis	Fungi_sp
ASV_853	1	0	0	0	0	9	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Bionectriaceae	Clonostachys	Clonostachys_rosea
ASV_854	0	0	0	12	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Mycosphaerellaceae	Paramycosphaerella	Paramycosphaerella_intermedia
ASV_855	0	0	0	10	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Mycosphaerellaceae	Cercospora	Cercospora_beticola
ASV_856	0	0	0	0	0	15	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Cucurbitariaceae	Pyrenochaeta	Pyrenochaeta_sp
ASV_857	0	0	0	0	0	0	4	9	0	9	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned
ASV_858	0	0	0	0	0	0	3	4	0	4	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned
ASV_859	3	1	1	5	1	2	1	0	0	2	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Didymella	Didymella_glomerata
ASV_86	1	1	3	147	17	169	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	6	4	7	0	0	1	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporales_fam_Incertae_sedis	Pleosporales_gen_Incertae_sedis	Pleosporales_sp
ASV_860	0	7	3	0	0	0	0	0	0	0	0	0	0	0	0	4	3	1	0	1	1	0	1	0	2	4	0	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Didymella	Didymella_sp
ASV_861	2	4	3	3	2	0	1	2	0	0	1	3	0	2	0	1	1	0	0	0	0	0	0	0	0	0	1	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Trichomeriaceae	Trichomerium	Trichomerium_cicatricatum
ASV_862	0	0	0	12	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Cladosporiaceae	Cladosporium	Cladosporium_halotolerans
ASV_863	0	0	0	2	1	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	Fungi	Ascomycota	Sordariomycetes	Glomerellales	Plectosphaerellaceae	Gibellulopsis	Gibellulopsis_piscis
ASV_864	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Fungi	Ascomycota	Eurotiomycetes	Verrucariales	Verrucariaceae	Verrucaria	Verrucaria_elaeomelaena
ASV_865	0	0	0	0	1	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporales_fam_Incertae_sedis	Pleosporales_gen_Incertae_sedis	Pleosporales_sp
ASV_866	0	0	0	2	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Amorosiaceae	Amorocoelophoma	Amorocoelophoma_cassiae
ASV_867	0	0	0	0	0	0	5	11	0	2	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Fungi	Ascomycota	Eurotiomycetes	Verrucariales	Verrucariaceae	Verrucaria	Verrucaria_elaeomelaena
ASV_868	0	0	0	0	0	0	6	5	0	9	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned
ASV_869	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	Fungi	Ascomycota	Eurotiomycetes	Verrucariales	Verrucariaceae	Endocarpon	Endocarpon_sp
ASV_87	0	0	1	0	0	0	0	0	0	0	0	0	367	402	10	10	798	46	9	0	0	1	0	1	2	2	51	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Chaetothyriales_fam_Incertae_sedis	Chaetothyriales_gen_Incertae_sedis	Chaetothyriales_sp
ASV_870	2	0	2	0	0	0	0	0	0	0	2	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Fungi	Fungi_phy_Incertae_sedis	Fungi_cls_Incertae_sedis	Fungi_ord_Incertae_sedis	Fungi_fam_Incertae_sedis	Fungi_gen_Incertae_sedis	Fungi_sp
ASV_871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Cyphellophoraceae	Cyphellophora	Cyphellophora_olivacea
ASV_872	7	3	3	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	1	0	0	0	Fungi	Ascomycota	Sordariomycetes	Glomerellales	Plectosphaerellaceae	Lectera	Lectera_sp
ASV_873	4	5	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Chaetothyriales_fam_Incertae_sedis	Chaetothyriales_gen_Incertae_sedis	Chaetothyriales_sp
ASV_874	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Fungi	Chytridiomycota	Spizellomycetes	Spizellomycetales	Powellomycetaceae	Powellomycetaceae_gen_Incertae_sedis	Powellomycetaceae_sp
ASV_875	0	0	0	0	0	0	15	1	0	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Herpotrichiellaceae_gen_Incertae_sedis	Herpotrichiellaceae_sp
ASV_876	0	0	0	0	0	0	17	6	0	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Rhinocladiella	Rhinocladiella_sp
ASV_877	0	0	0	0	0	0	8	8	0	7	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned
