all_VFG_ID,all_VF_category
VFG051840,Effector_delivery_system
VFG051841,Effector_delivery_system
VFG051842,Effector_delivery_system
VFG051843,Effector_delivery_system
VFG051848,Effector_delivery_system
VFG051849,Effector_delivery_system
VFG051850,Effector_delivery_system
VFG051851,Effector_delivery_system
VFG051852,Effector_delivery_system
VFG051853,Effector_delivery_system
VFG051856,Effector_delivery_system
VFG051857,Effector_delivery_system
VFG051858,Effector_delivery_system
VFG051859,Effector_delivery_system
VFG051860,Effector_delivery_system
VFG051861,Effector_delivery_system
VFG051862,Effector_delivery_system
VFG051863,Effector_delivery_system
VFG051864,Effector_delivery_system
VFG051865,Effector_delivery_system
VFG051866,Effector_delivery_system
VFG051867,Effector_delivery_system
VFG051868,Effector_delivery_system
VFG051870,Effector_delivery_system
VFG051874,Effector_delivery_system
VFG051875,Effector_delivery_system
VFG051877,Effector_delivery_system
VFG051878,Effector_delivery_system
VFG051879,Effector_delivery_system
VFG051902,Effector_delivery_system
VFG051903,Effector_delivery_system
VFG051904,Effector_delivery_system
VFG051905,Effector_delivery_system
VFG051907,Effector_delivery_system
VFG051908,Effector_delivery_system
VFG051910,Effector_delivery_system
VFG051911,Effector_delivery_system
VFG051912,Effector_delivery_system
VFG051913,Effector_delivery_system
VFG051914,Effector_delivery_system
VFG051915,Effector_delivery_system
VFG051916,Effector_delivery_system
VFG051918,Effector_delivery_system
VFG051919,Effector_delivery_system
VFG051920,Effector_delivery_system
VFG051921,Effector_delivery_system
VFG051922,Effector_delivery_system
VFG051923,Effector_delivery_system
VFG051924,Effector_delivery_system
VFG051925,Effector_delivery_system
VFG051926,Effector_delivery_system
VFG051927,Effector_delivery_system
VFG051928,Effector_delivery_system
VFG051931,Effector_delivery_system
VFG051932,Effector_delivery_system
VFG051933,Effector_delivery_system
VFG051934,Effector_delivery_system
VFG051935,Effector_delivery_system
VFG051936,Effector_delivery_system
VFG051937,Effector_delivery_system
VFG051938,Effector_delivery_system
VFG051939,Effector_delivery_system
VFG051940,Effector_delivery_system
VFG051941,Effector_delivery_system
VFG051944,Effector_delivery_system
VFG051945,Effector_delivery_system
VFG051946,Effector_delivery_system
VFG051947,Effector_delivery_system
VFG051948,Effector_delivery_system
VFG051949,Effector_delivery_system
VFG051950,Effector_delivery_system
VFG051951,Effector_delivery_system
VFG051952,Effector_delivery_system
VFG051953,Effector_delivery_system
VFG051954,Effector_delivery_system
VFG051955,Effector_delivery_system
VFG051956,Effector_delivery_system
VFG051957,Effector_delivery_system
VFG051958,Effector_delivery_system
VFG051959,Effector_delivery_system
VFG051960,Effector_delivery_system
VFG051961,Effector_delivery_system
VFG051962,Effector_delivery_system
VFG051963,Effector_delivery_system
VFG051964,Effector_delivery_system
VFG051965,Effector_delivery_system
VFG051966,Effector_delivery_system
VFG051967,Effector_delivery_system
VFG051968,Effector_delivery_system
VFG051969,Effector_delivery_system
VFG051970,Effector_delivery_system
VFG051971,Effector_delivery_system
VFG051975,Effector_delivery_system
VFG051976,Effector_delivery_system
VFG051977,Effector_delivery_system
VFG051978,Effector_delivery_system
VFG051979,Effector_delivery_system
VFG051980,Effector_delivery_system
VFG051981,Effector_delivery_system
VFG051982,Effector_delivery_system
VFG051983,Effector_delivery_system
VFG051984,Effector_delivery_system
VFG051985,Effector_delivery_system
VFG051986,Effector_delivery_system
VFG051987,Effector_delivery_system
VFG051988,Effector_delivery_system
VFG051989,Effector_delivery_system
VFG051990,Effector_delivery_system
VFG051991,Effector_delivery_system
VFG051992,Effector_delivery_system
VFG051993,Effector_delivery_system
VFG051994,Effector_delivery_system
VFG051995,Effector_delivery_system
VFG051996,Effector_delivery_system
VFG051997,Effector_delivery_system
VFG051998,Effector_delivery_system
VFG051999,Effector_delivery_system
VFG052000,Effector_delivery_system
VFG052001,Effector_delivery_system
VFG052002,Effector_delivery_system
VFG040972,Effector_delivery_system
VFG040973,Effector_delivery_system
VFG040974,Effector_delivery_system
VFG040975,Effector_delivery_system
VFG040976,Effector_delivery_system
VFG040977,Effector_delivery_system
VFG040978,Effector_delivery_system
VFG040979,Effector_delivery_system
VFG040980,Effector_delivery_system
VFG040981,Effector_delivery_system
VFG040982,Effector_delivery_system
VFG040983,Effector_delivery_system
VFG040984,Effector_delivery_system
VFG041965,Effector_delivery_system
VFG041966,Effector_delivery_system
VFG041967,Effector_delivery_system
VFG041968,Effector_delivery_system
VFG041969,Effector_delivery_system
VFG041970,Effector_delivery_system
VFG041971,Effector_delivery_system
VFG041972,Effector_delivery_system
VFG041973,Effector_delivery_system
VFG041974,Effector_delivery_system
VFG041975,Effector_delivery_system
VFG041976,Effector_delivery_system
VFG041977,Effector_delivery_system
VFG041978,Effector_delivery_system
VFG041979,Effector_delivery_system
VFG041980,Effector_delivery_system
VFG041981,Effector_delivery_system
VFG041982,Effector_delivery_system
VFG041983,Effector_delivery_system
VFG041984,Effector_delivery_system
VFG041985,Effector_delivery_system
VFG041986,Effector_delivery_system
VFG041987,Effector_delivery_system
VFG041988,Effector_delivery_system
VFG041989,Effector_delivery_system
VFG041990,Effector_delivery_system
VFG041991,Effector_delivery_system
VFG041992,Effector_delivery_system
VFG041993,Effector_delivery_system
VFG041994,Effector_delivery_system
VFG041995,Effector_delivery_system
VFG041996,Effector_delivery_system
VFG041997,Effector_delivery_system
VFG041998,Effector_delivery_system
VFG041999,Effector_delivery_system
VFG042000,Effector_delivery_system
VFG042001,Effector_delivery_system
VFG042002,Effector_delivery_system
VFG042003,Effector_delivery_system
VFG042004,Effector_delivery_system
VFG042005,Effector_delivery_system
VFG042006,Effector_delivery_system
VFG042007,Effector_delivery_system
VFG042008,Effector_delivery_system
VFG042009,Effector_delivery_system
VFG042010,Effector_delivery_system
VFG042011,Effector_delivery_system
VFG042012,Effector_delivery_system
VFG042013,Effector_delivery_system
VFG042014,Effector_delivery_system
VFG042015,Effector_delivery_system
VFG042016,Effector_delivery_system
VFG042017,Effector_delivery_system
VFG042018,Effector_delivery_system
VFG042019,Effector_delivery_system
VFG042020,Effector_delivery_system
VFG042021,Effector_delivery_system
VFG042022,Effector_delivery_system
VFG042023,Effector_delivery_system
VFG042024,Effector_delivery_system
VFG042025,Effector_delivery_system
VFG042026,Effector_delivery_system
VFG042027,Effector_delivery_system
VFG042029,Effector_delivery_system
VFG042030,Effector_delivery_system
VFG042032,Effector_delivery_system
VFG042033,Effector_delivery_system
VFG042034,Effector_delivery_system
VFG042035,Effector_delivery_system
VFG042036,Effector_delivery_system
VFG042037,Effector_delivery_system
VFG042038,Effector_delivery_system
VFG042039,Effector_delivery_system
VFG042040,Effector_delivery_system
VFG042041,Effector_delivery_system
VFG042042,Effector_delivery_system
VFG042043,Effector_delivery_system
VFG042044,Effector_delivery_system
VFG042045,Effector_delivery_system
VFG042046,Effector_delivery_system
VFG042047,Effector_delivery_system
VFG042048,Effector_delivery_system
VFG042049,Effector_delivery_system
VFG042050,Effector_delivery_system
VFG042051,Effector_delivery_system
VFG042052,Effector_delivery_system
VFG042053,Effector_delivery_system
VFG042054,Effector_delivery_system
VFG042055,Effector_delivery_system
VFG042057,Effector_delivery_system
VFG042058,Effector_delivery_system
VFG042059,Effector_delivery_system
VFG042061,Effector_delivery_system
VFG042062,Effector_delivery_system
VFG042063,Effector_delivery_system
VFG042064,Effector_delivery_system
VFG042065,Effector_delivery_system
VFG039096,Effector_delivery_system
VFG039250,Effector_delivery_system
VFG039264,Effector_delivery_system
VFG039321,Effector_delivery_system
VFG039461,Effector_delivery_system
VFG039511,Effector_delivery_system
VFG039553,Effector_delivery_system
VFG039647,Effector_delivery_system
VFG039651,Effector_delivery_system
VFG039724,Effector_delivery_system
VFG039725,Effector_delivery_system
VFG039726,Effector_delivery_system
VFG039727,Effector_delivery_system
VFG039728,Effector_delivery_system
VFG039729,Effector_delivery_system
VFG039730,Effector_delivery_system
VFG039735,Effector_delivery_system
VFG039737,Effector_delivery_system
VFG039740,Effector_delivery_system
VFG039741,Effector_delivery_system
VFG039742,Effector_delivery_system
VFG039749,Effector_delivery_system
VFG039753,Effector_delivery_system
VFG039754,Effector_delivery_system
VFG039755,Effector_delivery_system
VFG039756,Effector_delivery_system
VFG039757,Effector_delivery_system
VFG039758,Effector_delivery_system
VFG039759,Effector_delivery_system
VFG039760,Effector_delivery_system
VFG039761,Effector_delivery_system
VFG039762,Effector_delivery_system
VFG039763,Effector_delivery_system
VFG039764,Effector_delivery_system
VFG039765,Effector_delivery_system
VFG039766,Effector_delivery_system
VFG039767,Effector_delivery_system
VFG039768,Effector_delivery_system
VFG039769,Effector_delivery_system
VFG039770,Effector_delivery_system
VFG039780,Effector_delivery_system
VFG039781,Effector_delivery_system
VFG039789,Effector_delivery_system
VFG039793,Effector_delivery_system
VFG039794,Effector_delivery_system
VFG039795,Effector_delivery_system
VFG039797,Effector_delivery_system
VFG039799,Effector_delivery_system
VFG039800,Effector_delivery_system
VFG039803,Effector_delivery_system
VFG039805,Effector_delivery_system
VFG039807,Effector_delivery_system
VFG039810,Effector_delivery_system
VFG039814,Effector_delivery_system
VFG039832,Effector_delivery_system
VFG039833,Effector_delivery_system
VFG039834,Effector_delivery_system
VFG039835,Effector_delivery_system
VFG039836,Effector_delivery_system
VFG039838,Effector_delivery_system
VFG039840,Effector_delivery_system
VFG039841,Effector_delivery_system
VFG039842,Effector_delivery_system
VFG039843,Effector_delivery_system
VFG039844,Effector_delivery_system
VFG039845,Effector_delivery_system
VFG039846,Effector_delivery_system
VFG039847,Effector_delivery_system
VFG039848,Effector_delivery_system
VFG039849,Effector_delivery_system
VFG039854,Effector_delivery_system
VFG039859,Effector_delivery_system
VFG039860,Effector_delivery_system
VFG039865,Effector_delivery_system
VFG039868,Effector_delivery_system
VFG039872,Effector_delivery_system
VFG039873,Effector_delivery_system
VFG039874,Effector_delivery_system
VFG039875,Effector_delivery_system
VFG039876,Effector_delivery_system
VFG039877,Effector_delivery_system
VFG039878,Effector_delivery_system
VFG039879,Effector_delivery_system
VFG039880,Effector_delivery_system
VFG039881,Effector_delivery_system
VFG039882,Effector_delivery_system
VFG039883,Effector_delivery_system
VFG039884,Effector_delivery_system
VFG039885,Effector_delivery_system
VFG039886,Effector_delivery_system
VFG039887,Effector_delivery_system
VFG039888,Effector_delivery_system
VFG039889,Effector_delivery_system
VFG039899,Effector_delivery_system
VFG039900,Effector_delivery_system
VFG039905,Effector_delivery_system
VFG039908,Effector_delivery_system
VFG039912,Effector_delivery_system
VFG039913,Effector_delivery_system
VFG039914,Effector_delivery_system
VFG039915,Effector_delivery_system
VFG039916,Effector_delivery_system
VFG039917,Effector_delivery_system
VFG039918,Effector_delivery_system
VFG039919,Effector_delivery_system
VFG039920,Effector_delivery_system
VFG039921,Effector_delivery_system
VFG039922,Effector_delivery_system
VFG039923,Effector_delivery_system
VFG039924,Effector_delivery_system
VFG039925,Effector_delivery_system
VFG039926,Effector_delivery_system
VFG039927,Effector_delivery_system
VFG039928,Effector_delivery_system
VFG039929,Effector_delivery_system
VFG039930,Effector_delivery_system
VFG039933,Effector_delivery_system
VFG039937,Effector_delivery_system
VFG039939,Effector_delivery_system
VFG039940,Effector_delivery_system
VFG039941,Effector_delivery_system
VFG039945,Effector_delivery_system
VFG039948,Effector_delivery_system
VFG039950,Effector_delivery_system
VFG039952,Effector_delivery_system
VFG039953,Effector_delivery_system
VFG039954,Effector_delivery_system
VFG039955,Effector_delivery_system
VFG039956,Effector_delivery_system
VFG039957,Effector_delivery_system
VFG039958,Effector_delivery_system
VFG039959,Effector_delivery_system
VFG039960,Effector_delivery_system
VFG039961,Effector_delivery_system
VFG039962,Effector_delivery_system
VFG039963,Effector_delivery_system
VFG039964,Effector_delivery_system
VFG039965,Effector_delivery_system
VFG039966,Effector_delivery_system
VFG039967,Effector_delivery_system
VFG039968,Effector_delivery_system
VFG039969,Effector_delivery_system
VFG039978,Effector_delivery_system
VFG039979,Effector_delivery_system
VFG039981,Effector_delivery_system
VFG039984,Effector_delivery_system
VFG039987,Effector_delivery_system
VFG039991,Effector_delivery_system
VFG039992,Effector_delivery_system
VFG039993,Effector_delivery_system
VFG039994,Effector_delivery_system
VFG039995,Effector_delivery_system
VFG039996,Effector_delivery_system
VFG039997,Effector_delivery_system
VFG039998,Effector_delivery_system
VFG039999,Effector_delivery_system
VFG040000,Effector_delivery_system
VFG040001,Effector_delivery_system
VFG040002,Effector_delivery_system
VFG040003,Effector_delivery_system
VFG040004,Effector_delivery_system
VFG040005,Effector_delivery_system
VFG040006,Effector_delivery_system
VFG040007,Effector_delivery_system
VFG040008,Effector_delivery_system
VFG040009,Effector_delivery_system
VFG040012,Effector_delivery_system
VFG040017,Effector_delivery_system
VFG040018,Effector_delivery_system
VFG040019,Effector_delivery_system
VFG040020,Effector_delivery_system
VFG040021,Effector_delivery_system
VFG040024,Effector_delivery_system
VFG040026,Effector_delivery_system
VFG040027,Effector_delivery_system
VFG040031,Effector_delivery_system
VFG040032,Effector_delivery_system
VFG040033,Effector_delivery_system
VFG040034,Effector_delivery_system
VFG040035,Effector_delivery_system
VFG040036,Effector_delivery_system
VFG040037,Effector_delivery_system
VFG040038,Effector_delivery_system
VFG040039,Effector_delivery_system
VFG040040,Effector_delivery_system
VFG040041,Effector_delivery_system
VFG040042,Effector_delivery_system
VFG040043,Effector_delivery_system
VFG040044,Effector_delivery_system
VFG040045,Effector_delivery_system
VFG040046,Effector_delivery_system
VFG040047,Effector_delivery_system
VFG040052,Effector_delivery_system
VFG040057,Effector_delivery_system
VFG040058,Effector_delivery_system
VFG040063,Effector_delivery_system
VFG040066,Effector_delivery_system
VFG040067,Effector_delivery_system
VFG040070,Effector_delivery_system
VFG040071,Effector_delivery_system
VFG040072,Effector_delivery_system
VFG040073,Effector_delivery_system
VFG040074,Effector_delivery_system
VFG040076,Effector_delivery_system
VFG040077,Effector_delivery_system
VFG040078,Effector_delivery_system
VFG040079,Effector_delivery_system
VFG040080,Effector_delivery_system
VFG040081,Effector_delivery_system
VFG040082,Effector_delivery_system
VFG040083,Effector_delivery_system
VFG040084,Effector_delivery_system
VFG040085,Effector_delivery_system
VFG040086,Effector_delivery_system
VFG040091,Effector_delivery_system
VFG040095,Effector_delivery_system
VFG040096,Effector_delivery_system
VFG040101,Effector_delivery_system
VFG040103,Effector_delivery_system
VFG040104,Effector_delivery_system
VFG040108,Effector_delivery_system
VFG040144,Effector_delivery_system
VFG040145,Effector_delivery_system
VFG040146,Effector_delivery_system
VFG040147,Effector_delivery_system
VFG040148,Effector_delivery_system
VFG040150,Effector_delivery_system
VFG040151,Effector_delivery_system
VFG040152,Effector_delivery_system
VFG040154,Effector_delivery_system
VFG040155,Effector_delivery_system
VFG040156,Effector_delivery_system
VFG040157,Effector_delivery_system
VFG040158,Effector_delivery_system
VFG040159,Effector_delivery_system
VFG040169,Effector_delivery_system
VFG040170,Effector_delivery_system
VFG040178,Effector_delivery_system
VFG040182,Effector_delivery_system
VFG040183,Effector_delivery_system
VFG040184,Effector_delivery_system
VFG040185,Effector_delivery_system
VFG040186,Effector_delivery_system
VFG040188,Effector_delivery_system
VFG040190,Effector_delivery_system
VFG040191,Effector_delivery_system
VFG040192,Effector_delivery_system
VFG040193,Effector_delivery_system
VFG040194,Effector_delivery_system
VFG040196,Effector_delivery_system
VFG040197,Effector_delivery_system
VFG040198,Effector_delivery_system
VFG040199,Effector_delivery_system
VFG040209,Effector_delivery_system
VFG040210,Effector_delivery_system
VFG040218,Effector_delivery_system
VFG040222,Effector_delivery_system
VFG040223,Effector_delivery_system
VFG040224,Effector_delivery_system
VFG040225,Effector_delivery_system
VFG040226,Effector_delivery_system
