Bla_1	Bla_2	Bla_3	Bla_4	Bla_5	Bla_6	CK_1	CK_2	CK_3	CK_4	CK_5	CK_6	Whi_4	Whi_5	Gre_7	Whi_6	Whi_7	Gre_8	Gre_1	Gre_2	Gre_3	Gre_4	Gre_5	Gre_6	Whi_1	Whi_2	Whi_3	Taxonomy
ASV_1088	2	2	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	3	3	4	3	5	7	5	2	2	9	d:Bacteria,p:Actinobacteriota,c:Actinobacteria,o:Micromonosporales,f:Micromonosporaceae,g:Actinoplanes,s:Actinoplanes_auranticolor
ASV_1089	3	1	27	0	0	14	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Sphingomonadales,f:Sphingomonadaceae,g:Sphingomonas
ASV_109	0	0	21	8	224	32	5	9	0	5	6	3	9	6	1	1	1	0	0	2	2	5	1	1	0	22	2	d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Sphingomonadales,f:Sphingomonadaceae,g:Sphingomonas,s:uncultured_bacterium
ASV_1090	5	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	5	17	12	0	0	0	d:Bacteria,p:Actinobacteriota,c:Actinobacteria,o:Propionibacteriales,f:Propionibacteriaceae,g:Jiangella,s:uncultured_bacterium
ASV_1091	2	0	0	16	5	4	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	d:Bacteria,p:Cyanobacteria,c:Cyanobacteriia,o:Oxyphotobacteria_Incertae_Sedis,f:Unknown_Family,g:Leptolyngbya_VRUC_135,s:Oculatella_sp.
ASV_1092	0	0	0	0	0	0	39	5	1	0	1	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	d:Bacteria,p:Cyanobacteria,c:Cyanobacteriia,o:Cyanobacteriales,f:Coleofasciculaceae,g:uncultured,s:uncultured_bacterium
ASV_1093	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	24	0	0	0	0	0	1	0	d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Rhodobacterales,f:Rhodobacteraceae,g:Rubellimicrobium,s:uncultured_bacterium
ASV_1094	0	0	0	0	0	0	2	0	0	0	32	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d:Bacteria,p:Cyanobacteria,c:Cyanobacteriia,o:Oxyphotobacteria_Incertae_Sedis,f:Unknown_Family,g:Phormidium_SAG_37.90,s:Leptolyngbya_sp.
ASV_1095	7	7	4	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	4	4	3	0	0	0	20	4	1	d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Rhizobiales,f:Beijerinckiaceae,g:Methylobacterium-Methylorubrum,s:uncultured_bacterium
ASV_1096	0	0	0	1	0	0	0	0	0	1	0	0	4	10	205	55	64	0	0	0	4	3	1	1	0	0	0	d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Sphingomonadales,f:Sphingomonadaceae,g:Rhizorhapis,s:Sphingomonas_antarctica
ASV_1097	0	0	0	0	0	0	5	7	20	2	4	1	0	0	3	0	9	7	2	1	2	2	4	1	0	0	0	d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Rhizobiales,f:Xanthobacteraceae,g:Rhodoplanes,s:uncultured_bacterium
ASV_1098	0	2	0	1	1	0	0	0	0	0	1	0	0	3	0	0	0	2	0	0	2	14	16	16	1	0	0	d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Rhizobiales,f:Beijerinckiaceae,g:uncultured,s:uncultured_bacterium
ASV_1099	17	12	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	5	1	0	0	0	7	0	2	d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Tistrellales,f:Geminicoccaceae,g:Candidatus_Alysiosphaera,s:uncultured_bacterium
ASV_11	511	204	764	142	195	84	6	1	9	6	0	3	0	0	4	0	0	0	4	34	6	0	4	3	72	11	43	d:Bacteria,p:Cyanobacteria,c:Cyanobacteriia,o:Cyanobacteriales,g:uncultured,s:uncultured_bacterium
ASV_110	0	0	1	1	2	0	1	0	1	0	25	1	0	21	8	0	6	57	70	30	74	48	55	39	4	28	14	d:Bacteria,p:Actinobacteriota,c:Actinobacteria,o:Micromonosporales,f:Micromonosporaceae,g:Asanoa
ASV_1100	3	0	2	0	0	0	1	6	0	0	3	0	0	0	0	0	1	0	0	5	1	12	9	2	0	0	0	d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Sphingomonadales,f:Sphingomonadaceae,g:uncultured,s:metagenome
ASV_1101	26	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	4	0	1	d:Bacteria,p:Chloroflexi,c:Chloroflexia,o:Kallotenuales,f:AKIW781,g:AKIW781,s:uncultured_bacterium
ASV_1102	0	0	0	0	1	0	3	3	2	1	1	10	3	2	0	0	0	0	5	2	3	1	4	4	2	1	3	d:Bacteria,p:Actinobacteriota,c:Actinobacteria,o:Frankiales,f:Geodermatophilaceae,g:Blastococcus,s:uncultured_bacterium
ASV_1103	0	1	1	0	0	0	1	4	3	4	17	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d:Bacteria,p:Cyanobacteria,c:Cyanobacteriia,o:Oxyphotobacteria_Incertae_Sedis,f:Unknown_Family,g:CENA384,s:uncultured_bacterium
ASV_1104	0	0	0	33	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d:Bacteria,p:Cyanobacteria,c:Cyanobacteriia,o:Cyanobacteriales,f:Nostocaceae,g:Scytonema_PCC-7110,s:Scytonema_hofmannii
ASV_1105	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	4	0	0	1	5	16	13	0	0	1	d:Bacteria,p:Gemmatimonadota,c:Gemmatimonadetes,o:Gemmatimonadales,f:Gemmatimonadaceae,g:Gemmatimonas,s:uncultured_bacterium
ASV_1106	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	18	17	17	0	0	0	d:Bacteria,p:Actinobacteriota,c:Actinobacteria,o:Pseudonocardiales,f:Pseudonocardiaceae,g:Pseudonocardia,s:uncultured_Pseudonocardia
ASV_1107	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	7	20	0	0	0	d:Bacteria,p:Verrucomicrobiota,c:Verrucomicrobiae,o:Chthoniobacterales,f:Chthoniobacteraceae,g:Chthoniobacter,s:uncultured_bacterium
ASV_1108	1	0	0	0	0	0	33	8	0	6	2	17	0	0	0	0	0	0	0	0	0	7	2	1	0	0	0	d:Bacteria,p:Actinobacteriota,c:Thermoleophilia,o:Solirubrobacterales,f:Solirubrobacteraceae,g:uncultured,s:uncultured_bacterium
ASV_1109	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	8	6	3	10	0	0	0	11	9	1	d:Bacteria,p:Chloroflexi,c:Chloroflexia,o:Thermomicrobiales,f:JG30-KF-CM45,g:JG30-KF-CM45,s:uncultured_bacterium
ASV_111	5	10	0	1	1	0	1	7	2	5	0	14	2	2	24	0	1	10	8	10	9	0	3	0	120	110	13	d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Xanthomonadales,f:Xanthomonadaceae,g:Luteimonas,s:Luteimonas_sp.
ASV_1110	0	2	1	0	0	0	2	9	10	2	4	3	0	0	0	0	0	0	3	0	0	0	0	2	0	0	0	d:Bacteria,p:Chloroflexi,c:Chloroflexia,o:Thermomicrobiales,f:JG30-KF-CM45,g:JG30-KF-CM45,s:uncultured_bacterium
ASV_1111	0	0	0	11	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Rhizobiales,f:Beijerinckiaceae,g:uncultured,s:uncultured_bacterium
ASV_1112	0	0	0	2	10	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Rhizobiales,f:uncultured,g:uncultured,s:uncultured_bacterium
ASV_1113	0	0	0	0	0	0	17	17	0	8	1	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d:Bacteria,p:Actinobacteriota,c:Thermoleophilia,o:Solirubrobacterales,f:67-14,g:67-14,s:uncultured_bacterium
ASV_1114	2	7	0	0	0	0	0	0	0	0	0	0	2	12	22	0	1	21	3	7	12	0	4	7	2	2	0	d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Burkholderiales,f:Comamonadaceae,g:Rhizobacter,s:uncultured_bacterium
ASV_1115	0	0	0	0	0	0	0	0	0	0	1	0	0	14	4	0	12	12	4	4	1	1	4	0	7	0	16	d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Rhizobiales,f:uncultured,g:uncultured,s:uncultured_Rhizobiales
ASV_1116	0	0	0	0	0	0	2	2	0	4	0	25	1	2	0	1	180	0	0	0	0	0	0	0	0	0	0	d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Rhizobiales,f:Rhizobiaceae,g:Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,s:uncultured_bacterium
ASV_1117	0	0	0	0	0	0	0	0	4	0	0	0	0	5	2	0	7	1	3	0	1	0	0	0	1	26	0	d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Sphingomonadales,f:Sphingomonadaceae,g:Sphingomonas,s:Sphingomonas_sp.
ASV_1118	7	17	11	0	0	1	0	0	0	0	2	0	0	0	0	0	0	1	0	1	2	2	1	3	4	1	0	d:Bacteria,p:Cyanobacteria,c:Cyanobacteriia,o:Cyanobacteriales,f:Chroococcidiopsaceae,g:uncultured,s:uncultured_bacterium
ASV_1119	0	0	2	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Sphingomonadales,f:Sphingomonadaceae,g:Erythrobacter,s:uncultured_soil
ASV_112	0	0	0	0	0	0	67	67	3	77	73	32	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	d:Bacteria,p:Cyanobacteria,c:Cyanobacteriia,o:Cyanobacteriales,f:Chroococcidiopsaceae,g:Aliterella,s:Aliterella_sp.
ASV_1120	1	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Rhizobiales,f:Rhizobiaceae,g:Rhizobiaceae,s:Aurantimonas_sp.
ASV_1121	0	0	0	13	1	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d:Bacteria,p:Acidobacteriota,c:Blastocatellia,o:Blastocatellales,f:Blastocatellaceae,g:Stenotrophobacter,s:uncultured_bacterium
ASV_1122	0	0	0	0	0	0	1	0	0	2	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	40	0	d:Bacteria,p:Actinobacteriota,c:Actinobacteria,o:Propionibacteriales,f:Nocardioidaceae,g:Nocardioides,s:uncultured_bacterium
ASV_1123	0	0	0	42	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Rhodobacterales,f:Rhodobacteraceae,g:Limibaculum,s:uncultured_organism
ASV_1124	0	0	0	0	0	0	5	6	0	12	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d:Bacteria,p:Chloroflexi,c:Chloroflexia,o:Thermomicrobiales,f:JG30-KF-CM45,g:JG30-KF-CM45,s:uncultured_bacterium
ASV_1125	0	0	0	0	0	0	0	0	0	0	0	0	117	13	16	2	83	3	9	6	0	0	0	0	5	16	1	d:Bacteria,p:Actinobacteriota,c:Actinobacteria,o:Micromonosporales,f:Micromonosporaceae,g:Actinoplanes
ASV_1126	1	8	3	0	0	0	0	0	18	0	0	1	0	1	0	0	0	2	0	3	2	0	0	0	5	3	0	d:Bacteria,p:Cyanobacteria,c:Cyanobacteriia,o:Cyanobacteriales,f:Chroococcidiopsaceae,g:uncultured,s:uncultured_bacterium
ASV_1127	16	13	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	5	0	0	0	3	0	2	d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Tistrellales,f:Geminicoccaceae,g:Candidatus_Alysiosphaera,s:uncultured_bacterium
ASV_1128	4	2	5	5	6	25	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	2	0	2	d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Rhodobacterales,f:Rhodobacteraceae,g:Rubellimicrobium,s:uncultured_bacterium
ASV_1129	3	4	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	5	4	4	13	1	3	1	d:Bacteria,p:Bacteroidota,c:Bacteroidia,o:Cytophagales,f:Spirosomaceae,g:Spirosoma,s:uncultured_bacterium
ASV_113	0	0	0	0	0	0	96	75	24	116	6	38	1	0	0	0	0	1	0	0	1	4	1	0	0	0	0	d:Bacteria,p:Actinobacteriota,c:Acidimicrobiia,o:Microtrichales,f:Ilumatobacteraceae,g:uncultured,s:uncultured_actinobacterium
ASV_1130	0	0	2	0	0	0	2	4	0	3	2	7	0	0	1	0	0	0	4	5	0	0	0	0	2	10	1	d:Bacteria,p:Deinococcota,c:Deinococci,o:Deinococcales,f:Trueperaceae,g:Truepera,s:uncultured_bacterium
ASV_1131	0	0	1	0	0	0	0	4	1	5	5	21	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	d:Bacteria,p:Chloroflexi,c:Chloroflexia,o:Thermomicrobiales,f:JG30-KF-CM45,g:JG30-KF-CM45,s:uncultured_bacterium
ASV_1132	1	0	3	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	2	5	0	0	0	d:Bacteria,p:Actinobacteriota,c:Actinobacteria,o:Propionibacteriales,f:Nocardioidaceae,g:Marmoricola,s:uncultured_Nocardioides
ASV_1133	0	0	0	0	0	0	20	24	1	6	1	7	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	d:Bacteria,p:Chloroflexi,c:Chloroflexia,o:Thermomicrobiales,f:JG30-KF-CM45,g:JG30-KF-CM45,s:uncultured_bacterium
ASV_1134	0	0	0	0	0	0	12	6	3	12	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Burkholderiales,f:B1-7BS,g:B1-7BS,s:uncultured_bacterium
ASV_1135	0	0	0	0	0	0	1	0	0	0	1	4	1	17	1	0	11	2	2	8	6	0	0	0	10	2	4	d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Rhizobiales,f:Methylopilaceae,g:uncultured,s:uncultured_bacterium
ASV_1136	3	0	0	0	0	0	0	0	0	0	0	0	3	0	5	0	0	3	6	7	26	0	1	0	4	4	4	d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Rickettsiales,f:AB1,g:AB1,s:uncultured_bacterium
ASV_1137	0	2	1	0	0	0	0	0	0	0	3	1	27	5	0	0	2	4	1	0	0	7	8	11	2	0	3	d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Caulobacterales,f:Caulobacteraceae,g:uncultured,s:uncultured_bacterium
ASV_1138	0	0	0	0	1	0	3	0	2	1	3	1	2	6	1	0	2	1	0	0	2	2	18	10	0	0	0	d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Sphingomonadales,f:Sphingomonadaceae,g:Sphingomonas,s:uncultured_bacterium
ASV_1139	1	8	0	0	0	0	12	6	1	1	0	4	6	0	0	0	0	0	0	1	0	3	5	2	0	0	0	d:Bacteria,p:Cyanobacteria,c:Cyanobacteriia,o:Oxyphotobacteria_Incertae_Sedis,f:Unknown_Family,g:EcFYyy-200,s:uncultured_bacterium
ASV_114	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	225	74	26	0	0	0	d:Bacteria,p:Actinobacteriota,c:Actinobacteria,o:Pseudonocardiales,f:Pseudonocardiaceae,g:Crossiella,s:uncultured_bacterium
ASV_1140	9	3	7	0	0	0	0	0	0	0	5	0	0	1	0	0	0	0	0	2	8	0	0	0	4	0	5	d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Sphingomonadales,f:Sphingomonadaceae,g:Sphingomonas,s:uncultured_Sphingomonas
ASV_1141	0	1	0	0	0	0	0	0	0	0	0	0	0	10	52	1	6	5	7	10	5	2	1	10	0	0	0	d:Bacteria,p:Acidobacteriota,c:Acidobacteriae,o:Bryobacterales,f:Bryobacteraceae,g:Bryobacter,s:uncultured_bacterium
ASV_1142	1	1	1	0	0	0	0	0	0	1	0	0	0	5	8	0	15	34	11	2	1	5	7	6	9	1	0	d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Rhizobiales,f:Rhodomicrobiaceae,g:Rhodomicrobium,s:uncultured_Alphaproteobacteria
ASV_1143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	19	1	0	2	0	0	0	0	24	0	d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Acetobacterales,f:Acetobacteraceae,g:Roseomonas,s:uncultured_bacterium
ASV_1144	0	1	0	1	9	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Tistrellales,f:Geminicoccaceae,g:Arboricoccus,s:uncultured_bacterium
ASV_1145	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	2	14	16	0	0	3	d:Bacteria,p:Actinobacteriota,c:Thermoleophilia,o:Solirubrobacterales,f:Solirubrobacteraceae,g:Solirubrobacter,s:uncultured_bacterium
ASV_1146	0	0	0	1	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d:Bacteria,p:Chloroflexi,c:Chloroflexia,o:Thermomicrobiales,f:AKYG1722,g:AKYG1722,s:uncultured_Sphaerobacteraceae
ASV_1147	0	0	0	0	0	0	12	9	1	4	6	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Rhizobiales,f:Beijerinckiaceae,g:Microvirga,s:uncultured_bacterium
ASV_1148	0	0	0	0	0	0	0	0	0	0	0	0	6	40	16	4	15	16	1	0	21	0	0	0	0	2	1	d:Bacteria,p:Actinobacteriota,c:Actinobacteria,o:Corynebacteriales,f:Mycobacteriaceae,g:Mycobacterium,s:Mycobacterium_genavense
ASV_1149	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	21	1	16	d:Bacteria,p:Actinobacteriota,c:Actinobacteria,o:Frankiales,f:Geodermatophilaceae,g:Blastococcus,s:Blastococcus_sp.
ASV_115	2	0	10	6	275	10	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Rhodobacterales,f:Rhodobacteraceae,g:Limibaculum,s:uncultured_Alphaproteobacteria
ASV_1150	9	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	6	10	4	0	4	8	3	3	5	d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Sphingomonadales,f:Sphingomonadaceae,g:uncultured,s:uncultured_Alphaproteobacteria
ASV_1151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	19	1	15	d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Rhizobiales,s:uncultured_bacterium
ASV_1152	3	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	1	0	4	18	7	2	0	2	d:Bacteria,p:Actinobacteriota,c:Actinobacteria,o:Pseudonocardiales,f:Pseudonocardiaceae,g:Pseudonocardia,s:Pseudonocardia_sp.
ASV_1153	2	0	1	0	0	4	0	0	1	0	1	0	0	0	0	0	0	0	1	2	4	0	1	7	9	2	6	d:Bacteria,p:Planctomycetota,c:Phycisphaerae,o:Tepidisphaerales,f:WD2101_soil_group,g:WD2101_soil_group,s:uncultured_bacterium
ASV_1154	0	0	2	0	23	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d:Bacteria,p:SAR324_clade(Marine_group_B),c:SAR324_clade(Marine_group_B),o:SAR324_clade(Marine_group_B),f:SAR324_clade(Marine_group_B),g:SAR324_clade(Marine_group_B),s:uncultured_bacterium
ASV_1155	3	0	2	0	0	0	0	6	0	0	0	0	2	0	1	0	0	5	3	10	7	1	0	0	0	5	12	d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Sphingomonadales,f:Sphingomonadaceae,g:Sphingomonas
ASV_1156	12	9	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	6	0	1	3	4	0	1	d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Acetobacterales,f:Acetobacteraceae,g:Craurococcus-Caldovatus,s:uncultured_bacterium
ASV_1157	0	0	0	0	0	0	10	8	2	9	3	10	8	0	0	0	2	0	1	1	1	0	0	0	0	0	0	d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Sphingomonadales,f:Sphingomonadaceae,g:uncultured,s:uncultured_bacterium
ASV_1158	0	0	0	0	0	0	7	1	0	3	0	4	0	1	0	0	0	0	0	0	0	11	17	8	0	0	0	d:Bacteria,p:Actinobacteriota,c:Acidimicrobiia,o:Microtrichales,f:Microtrichales,g:Microtrichales,s:uncultured_bacterium
ASV_1159	0	0	0	0	0	0	0	0	0	12	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d:Bacteria,p:Armatimonadota,c:Armatimonadia,o:Armatimonadales,f:Armatimonadales,g:Armatimonadales,s:uncultured_bacterium
ASV_116	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	332	30	5	0	0	0	d:Bacteria,p:Actinobacteriota,c:Actinobacteria,o:Pseudonocardiales,f:Pseudonocardiaceae,g:Crossiella,s:uncultured_bacterium
ASV_1160	0	0	0	0	0	0	0	0	1	2	21	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d:Bacteria,p:Acidobacteriota,c:Blastocatellia,o:11-24,f:11-24,g:11-24,s:uncultured_bacterium
ASV_1161	2	2	8	0	31	0	0	0	0	0	0	0	2	0	0	0	0	0	0	20	0	0	0	0	0	0	0	d:Bacteria,p:Gemmatimonadota,c:Gemmatimonadetes,o:Gemmatimonadales,f:Gemmatimonadaceae,g:Gemmatimonas,s:uncultured_Gemmatimonas
ASV_1162	4	6	3	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	7	7	18	0	0	0	3	2	2	d:Bacteria,p:Myxococcota,c:Polyangia,o:Haliangiales,f:Haliangiaceae,g:Haliangium,s:metagenome
ASV_1163	24	13	10	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d:Bacteria,p:Chloroflexi,c:Chloroflexia,o:Thermomicrobiales,f:JG30-KF-CM45,g:JG30-KF-CM45,s:uncultured_bacterium
ASV_1164	5	0	2	0	0	0	0	0	3	0	5	0	0	0	1	0	0	1	8	3	0	0	2	0	7	0	7	d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Caulobacterales,f:Caulobacteraceae,g:PMMR1,s:uncultured_bacterium
ASV_1165	10	15	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	6	0	0	0	2	2	2	d:Bacteria,p:Planctomycetota,c:Phycisphaerae,o:Tepidisphaerales,f:WD2101_soil_group,g:WD2101_soil_group,s:uncultured_bacterium
ASV_1166	1	5	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	1	0	0	0	17	3	8	d:Bacteria,p:Cyanobacteria,c:Cyanobacteriia,o:Cyanobacteriales,f:Chroococcidiopsaceae,g:uncultured,s:uncultured_bacterium
ASV_1167	15	8	4	0	1	0	0	0	0	1	0	0	2	0	0	0	0	1	18	4	10	0	2	1	2	1	0	d:Bacteria,p:Chloroflexi,c:Chloroflexia,o:Thermomicrobiales,f:JG30-KF-CM45,g:JG30-KF-CM45,s:uncultured_bacterium
ASV_1168	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	2	4	7	0	3	20	10	0	2	0	d:Bacteria,p:Actinobacteriota,c:Thermoleophilia,o:Solirubrobacterales,f:67-14,g:67-14,s:uncultured_bacterium
ASV_1169	0	1	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d:Bacteria,p:Acidobacteriota,c:Blastocatellia,o:Blastocatellales,f:Blastocatellaceae,g:uncultured,s:uncultured_bacterium
ASV_117	0	0	0	0	0	0	30	73	15	54	111	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d:Bacteria,p:Cyanobacteria,c:Cyanobacteriia,o:Cyanobacteriales,f:Xenococcaceae,g:Pleurocapsa_PCC-7319,s:uncultured_compost
ASV_1170	0	0	0	0	0	0	12	8	0	3	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d:Bacteria,p:Acidobacteriota,c:Blastocatellia,o:11-24,f:11-24,g:11-24,s:uncultured_bacterium
ASV_1171	1	6	1	0	0	0	0	0	18	0	1	0	34	1	0	0	9	0	9	3	4	0	0	0	0	3	0	d:Bacteria,p:Acidobacteriota,c:Acidobacteriae,o:Bryobacterales,f:Bryobacteraceae,g:Bryobacter,s:uncultured_bacterium
ASV_1172	0	0	0	0	2	0	3	1	1	1	0	1	2	3	0	0	1	4	1	5	1	1	0	0	12	3	3	d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Burkholderiales,f:Comamonadaceae,g:Leptothrix,s:metagenome
ASV_1173	1	0	2	0	0	0	0	0	0	0	0	0	0	21	0	0	0	4	5	2	0	8	3	25	0	0	1	d:Bacteria,p:Actinobacteriota,c:Rubrobacteria,o:Rubrobacterales,f:Rubrobacteriaceae,g:Rubrobacter,s:uncultured_bacterium
ASV_1174	0	0	0	0	0	0	0	1	0	0	0	0	0	40	10	0	41	39	3	0	5	3	10	7	0	10	2	d:Bacteria,p:Acidobacteriota,c:Acidobacteriae,o:Bryobacterales,f:Bryobacteraceae,g:Bryobacter,s:uncultured_bacterium
ASV_1175	0	0	0	0	0	0	0	0	0	0	7	0	0	16	42	13	5	27	17	6	4	3	1	5	4	0	0	d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Sphingomonadales,f:Sphingomonadaceae,g:Sphingomonas,s:uncultured_bacterium
ASV_1176	6	11	9	0	0	0	0	0	1	0	0	0	0	0	0	0	0	6	1	5	8	0	0	0	2	4	0	d:Bacteria,p:Chloroflexi,c:Chloroflexia,o:Kallotenuales,f:AKIW781,g:AKIW781
ASV_1177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	6	0	0	0	0	0	0	0	d:Bacteria,p:Gemmatimonadota,c:Gemmatimonadetes,o:Gemmatimonadales,f:Gemmatimonadaceae,g:Roseisolibacter,s:uncultured_bacterium
ASV_1178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	16	20	0	0	0	d:Bacteria,p:Verrucomicrobiota,c:Verrucomicrobiae,o:Chthoniobacterales,f:Chthoniobacteraceae,g:Chthoniobacter,s:uncultured_bacterium
